tweet_id,text,author_id,created_at,place_id,like_count,quote_count,reply_count,retweet_count,conversation_id,in_reply_to_user_id
1223786167864365061,Faux chinese new year dinner with cousins and jiunn jye's buddy at my favorite restaurant @ Ji Rong Restaurant https://t.co/BcieByPlTw,20532803,2020-02-02T01:52:13.000Z,fdb4ee1440650043,0,0,0,0,1223786167864365061,N/A
1223783057137766401,#miami🌴 #americanairlinesarena #marron5concert #holidays #relax #enjoylife #familytrip @DiMaggioM en Miami Heat Basketball Stadium https://t.co/cofVYh4060,547261312,2020-02-02T01:39:52.000Z,04cb31bae3b3af93,0,0,0,0,1223783057137766401,N/A
1223782235528101888,#miami🌴 #americanairlinesarena #marron5concert #holidays #relax #enjoylife #familytrip @DiMaggioM camidimaggio madame_l_a_u en Miami Heat Basketball Stadium https://t.co/B8m1WL5NrP,547261312,2020-02-02T01:36:36.000Z,04cb31bae3b3af93,0,0,0,0,1223782235528101888,N/A
1223781065422266368,"TAP-NY 13th Annual Lunar New Year Banquet: Let's Get RATchet. (@ Sunshine Seafood Restaurant in New York, NY) https://t.co/ZPfOP5gTZe",23906978,2020-02-02T01:31:57.000Z,01a9a39529b27f36,0,0,0,0,1223781065422266368,N/A
1223780343792263168,Celebrating the Lunar New Year in San Antonio https://t.co/OLE8rqfSNY,785480048933412866,2020-02-02T01:29:05.000Z,3df4f427b5a60fea,0,0,0,0,1223780343792263168,N/A
1223780142415147008,AAPI Chinese New Year Canvas https://t.co/SsgvfPJ3LG,1160751380736274432,2020-02-02T01:28:17.000Z,07d9cc1b87880001,2,0,0,1,1223780142415147008,N/A
1223778648441966594,"@TheGentlemen likely to  be my favorite movie of 2020, so happy new year.",46125867,2020-02-02T01:22:21.000Z,011add077f4d2da3,0,0,0,0,1223778648441966594,1113152748726304769
1223778310343348225,Family funday at the Hawaii’s Plantation Village for Chinese New Year. #hawaiisplantationvillage #familyfunday #proudmommygracephotography #chinesenewyear #hawaiistagram  #smallcreators #youtube… https://t.co/szGj19Anfk,858945341864919041,2020-02-02T01:21:00.000Z,0de54c88126954b8,0,0,0,0,1223778310343348225,N/A
1223773025256071169,"It’s February 1st, Happy New Year. ✨ 

...cause we going try tf again.",3831527308,2020-02-02T01:00:00.000Z,9b977bdde8553e88,2,1,0,1,1223773025256071169,N/A
1223797809327038466,Happy new year 2008! https://t.co/TOlzSRwdQP,563184697,2020-02-02T02:38:29.000Z,60a3fa76c1422ebb,0,0,0,0,1223795071453220865,563184697
1223793263083212800,The @AustinYangGang team putting in work today. Chinese Lunar New Year. We will have an official spot so hopefully we can see everyone tomorrow at 11am. @jefflmclemmons @pinkbananalove @Zach_Sacher @zzgundamzero https://t.co/U8jHPJv5NV,821768349004824576,2020-02-02T02:20:25.000Z,c3f37afa9efcf94b,23,0,0,8,1223793263083212800,N/A
1223792659011121152,Great to attend a Lunar New Year banquet tonight sponsored by the Gee Ho Oak Tin Family Assoc. I talked with many residents of D2 &amp; continue to be so proud to represent this diverse district. Boston is a united city as we stand w/ the Chinese &amp; Chinese-American community #bospoli https://t.co/SWiUEwj4Lc,4885523950,2020-02-02T02:18:01.000Z,07d9e38668481001,7,1,0,0,1223792659011121152,N/A
1223791354137976832,I know a lot of ppl been saying this but today really is the start of 2020 for me!! January was trial n f*cking error. I’m starting over so Happy New Year 🙃,3076955980,2020-02-02T02:12:50.000Z,0121b92345f0e2b4,1,0,0,0,1223791354137976832,N/A
1223790336096591872,Happy New Year y’all,850068632721911812,2020-02-02T02:08:47.000Z,33d5cf4dea5828c5,6,0,1,0,1223790336096591872,N/A
1223789482056605697,"Lunar New Year Celebration at the McMullen Museum of Art, Boston College! Thanks to the various BC student organizations for organizing! @BC_BAIC @theMcMullen #lunarnewyear #bostoncollege #boston #chinesenewyear #themcmullen #mcmullenmuseum #yearoftherat https://t.co/mEChqLzxw4",14517751,2020-02-02T02:05:24.000Z,0ed8b66d9554c000,0,0,0,0,1223789482056605697,N/A
1223816116079943680,Celebrating the Chinese New Year with the “Organization of Chinese Americans”! https://t.co/2Z4Af49fCt,1641293239,2020-02-02T03:51:14.000Z,18810aa5b43e76c7,4,0,0,0,1223816116079943680,N/A
1223815014483726336,Happy new year,1077998239272574976,2020-02-02T03:46:51.000Z,e4a0d228eb6be76b,0,0,0,0,1223815014483726336,N/A
1223811746697224192,"I’d never leave my girlfriend cause she was there for me when my own family won’t. Arguments will make us strong not weaker. I’d give her my last &amp; not even tell cause the love,respect &amp; motivation she’s give me within 1year 7months 27days. Thank You My Love &amp; Happy New Year 💙!",703593034097627136,2020-02-02T03:33:52.000Z,fa3435044b52ecc7,0,0,0,0,1223811746697224192,N/A
1223805755066810369,"I found dim sum in Orange County and it’s been one of my fave things so far this year. 🥟🎎🎏🎊🧧 We’ve already been twice, once for Lunar New Year, and it’s great. ♥️🥢 @ The Dim Sum Co. https://t.co/ltU1xXNiMv",13713232,2020-02-02T03:10:03.000Z,d07feb9e5b1ce37c,0,0,0,0,1223805755066810369,N/A
1223826260390043648,"9+ Real Lunar New Year Party. (@ The Real KTV in Queens, NY) https://t.co/ChZAXCcfGj",23906978,2020-02-02T04:31:32.000Z,00c39537733fa112,0,0,0,0,1223826260390043648,N/A
1223824330154483712,January was very iffy for me; so Very Happy New Year 2020,1901369856,2020-02-02T04:23:52.000Z,b5b8c8c3b9775063,0,0,0,0,1223824330154483712,N/A
1223823710580133888,performed at a chinese new year event just now &amp; tons of chinese americans came to me afterwards to praise my choreography i’m 🥺,829198875797893121,2020-02-02T04:21:24.000Z,07d9c95ac5886000,37,1,5,0,1223823710580133888,N/A
1223821055480909826,"The Silver Sequined Dress Runs Beautifully In Extra Length To The Floor with A Full Number To Showcase It's Beauty of The Most Glamorous Dress In The New Year...Love Avon and Co.
https://t.co/b92TwrTRRz 
Happy New Year's Fundraising From Me &amp; All of The Lions Here at The Avon Co. https://t.co/FTqWqWwSxs",1145941430948360193,2020-02-02T04:10:51.000Z,b71fac2ee9792cbe,0,0,0,0,1223821055480909826,N/A
1223820669701541889,Happy Lunar New Year! Parade + the best pot stickers I ever had in my life at @furamachicago @ Asia on Argyle https://t.co/3qiRSqFg8P,12718122,2020-02-02T04:09:19.000Z,1d9a5370a355ab0c,0,0,0,0,1223820669701541889,N/A
1223820182008799234,Awesome Chinese New Year drum line tonight! https://t.co/I7Xy2ITCnc,1641293239,2020-02-02T04:07:23.000Z,18810aa5b43e76c7,1,0,0,0,1223820182008799234,N/A
1223819838516187136,"The Numeral Party Dress Dazzles The Evening It Was Made For In A Tribute To Her Beauty.....By Avon.
https://t.co/b92TwrTRRz 
Happy New Year!
Pink and White or Blue Glitter Run The Short Showstopping Gown To The Elite Favorite List.
Happy New Year Fundraising!
U.S.A. https://t.co/AdUHuMG0dI",1145941430948360193,2020-02-02T04:06:01.000Z,b71fac2ee9792cbe,0,0,0,0,1223819838516187136,N/A
1223819792072749056,"Happy Chinese New Year ...,all in red !!!#budlongbeautiful https://t.co/xhkMSUffeC",1148997750,2020-02-02T04:05:50.000Z,1d9a5370a355ab0c,3,0,1,0,1223819792072749056,N/A
1223846978305634304,"@JoshGrahamRadio The same amount of time you get to say to someone “Happy New Year,” which means return the call in three days or less.",367317253,2020-02-02T05:53:52.000Z,3b98b02fba3f9753,2,0,0,0,1223786396470726656,161731322
1223842500571488257,Happy Chinese New Year! Year of the Rat! It was fun to watch the Golden Lion Martial Arts Acadamy! It was amazing to see the swordword and staffwork the students showed us and how they… https://t.co/whgHFAM69R,539698489,2020-02-02T05:36:04.000Z,5ef5b7f391e30aff,0,0,0,0,1223842500571488257,N/A
1223838590825713666,Happy new year 🥳 https://t.co/STzM4ihfsy,774683552,2020-02-02T05:20:32.000Z,2f97b9acb13ca665,6,0,0,1,1223838590825713666,N/A
1223833886473494529,"12:01 am
Happy new year everyone 🎉",401302736,2020-02-02T05:01:50.000Z,b8d145028b2571ac,1,0,2,0,1223833886473494529,N/A
1223857805972725760,"My nephew spent the day at the Bellevue Square's Lunar New Year Celebration, created many crafts and watched the Lion &amp; Dragon dances! #crafts #arts #lunarnewyear #bellevuesquare @ Bellevue Square https://t.co/L0IIhnAX3V",562154200,2020-02-02T06:36:53.000Z,df4875cc2df893ed,0,0,0,0,1223857805972725760,N/A
1223849016594780160,Happy New Year! Thank you @ChineseArtsNash @mendesbob @CashforCouncil @VoteBo @teaguemp @VanderbiltU Wonderful Celebration! #YearoftheRat #ChineseNewYear https://t.co/BpOUDyoE81,1095392059794571264,2020-02-02T06:01:58.000Z,00ab941b685334e3,4,0,0,0,1223849016594780160,N/A
1223875445092950016,"I’d never leave my girlfriend cause she was there for me when my own family wasn’t.Arguments will make us stronger not weaker.I’d give her my last &amp; not even tell cause the love,respect &amp; motivation she’s given me within 1year 7months 27days.Thank You My Love &amp; Happy New Year 💙!",703593034097627136,2020-02-02T07:46:59.000Z,fa3435044b52ecc7,0,0,0,0,1223875445092950016,N/A
1223890725894545408,What Up Coming Event are you most looking FOWARD to ? PLEASE RETWEET AFTER VOTING #poll #polls #vote #graphics #Opinion #retweet #ValentinesDay #easter #StPatricksDay #spring #SPRINGBREAK #event #holiday #holidays #season,36840963,2020-02-02T08:47:42.000Z,6aa48afe6daf08a9,0,0,0,1,1223890725894545408,N/A
1223883150813802496,ok feb 1st let’s try again happy new year,2355277787,2020-02-02T08:17:36.000Z,736e38a7d8ebe159,25,0,0,12,1223883150813802496,N/A
1223914424379019265,Happy new year btw we started 2020 over on Feb 1.,26406378,2020-02-02T10:21:52.000Z,c3f37afa9efcf94b,7,0,3,0,1223914424379019265,N/A
1223952176835432448,Loved a quick trip to Vegas! Very cool to see the Chinese New Year decorations. @ Wynn Las Vegas https://t.co/dmLnX73RAs,793857975874154496,2020-02-02T12:51:53.000Z,8fa6d7a33b83ef26,0,0,0,0,1223952176835432448,N/A
1223968557500960769,"The Lunar New Year festivities in Chinatown is happening TODAY! Join  @ChicagoYangGang as we celebrate The Year of the Rat, spread the Humanity First message, and importance of voting in the 3/17 IL primary. #Yang2020 #YamgGang @IllinoisForYang @Il4Yang https://t.co/WBIU6TSMDv",34824459,2020-02-02T13:56:59.000Z,1edc79dbea3434b0,11,0,1,3,1223968557500960769,N/A
1223967080728485888,"Good to see my hometown adapting as it's population gets more diverse.

https://t.co/vOXDJf33xQ",1088434668511342593,2020-02-02T13:51:06.000Z,13f1b1eadfb47f9b,0,0,0,0,1223967080728485888,N/A
1223956353519169536,"Strangerrrrrrrrrrr, happy new year!! https://t.co/MmyPTGHiRq",22393543,2020-02-02T13:08:29.000Z,002e24c6736f069d,0,0,1,0,1223956353519169536,N/A
1223954429763883009,@nidia_sl No waiting for Chinese New Year to end,19515674,2020-02-02T13:00:50.000Z,94965b2c45386f87,0,0,1,0,1219251641255374850,1701280741
1223983608790167552,"The spread was helped by China’s Lunar New Year holiday this month. Wuhan mayor Zhou Xianwang said 5 million people had left the city before travel restrictions were imposed ahead of the Chinese New Year. Ma Xiaowei, the director of China’s National Health Commission, said",1103643715862753280,2020-02-02T14:56:47.000Z,7f7d58e5229c6b6c,0,0,1,0,1223983606885949446,1103643715862753280
1223971516192178177,"ICYMI. Fascinating read on this annual Lunar New Year tradition by @newsterrier. As lions danced at a food truck festival in Mesa last weekend, a stranger handed my kid a red envelope. It was stuffed with coupons. https://t.co/mfWVFNIHhj",778086,2020-02-02T14:08:44.000Z,5c62ffb0f0f3479d,0,0,1,2,1223971516192178177,N/A
1223997971567534080,"“It’s February 2nd ...Happy New Year. ✨ 

...cause we going try tf again.”",856909736528171008,2020-02-02T15:53:51.000Z,17c553c1a9dd0466,4,0,0,1,1223997971567534080,N/A
1223993830996729859,"We’ve arrived in LA
#LosAngeles #tourist #vacation #vacationadventures #holidays https://t.co/bPwRnzloVv",283680799,2020-02-02T15:37:24.000Z,0c2e6999105f8070,1,0,0,0,1223993830996729859,N/A
1223993527081762822,"It’s been years since I’ve been home in Malaysia for Chinese New Year. Missing all the festivities, we had to create our own little CNY dinner. We started with Yee Sang - Neena calls this “the rainbow salad”. It’s a… https://t.co/ppiy9KRvd2",278270169,2020-02-02T15:36:12.000Z,011add077f4d2da3,0,0,0,0,1223993527081762822,N/A
1223992383756537857,Got to celebrate Lunar New Year Festival and spend an amazing time with my son at the metmuseum my boy had a blast meeting Alan Muraoka alanathoopers from Sesame Street and his friends. Thank you metmuseum for an… https://t.co/zYcbPtQkmJ,756144762,2020-02-02T15:31:39.000Z,01a9a39529b27f36,0,0,0,0,1223992383756537857,N/A
1224011391796838400,"This is how I apply math in my life. I work at a Mandarin school, so Lunar New Year is our biggest celebration. I made this dress for the #yearoftherat. Pattern from @deer_and_doe_patterns. Fabric by @ceciliamok_ from @spoonflower #iteachmath https://t.co/ZC7DwSUfbs",806271981523910656,2020-02-02T16:47:11.000Z,5ef5b7f391e30aff,5,0,1,1,1224011391796838400,N/A
1224009420004384776,"恭喜發財
AWESOME energy from my disciple, Sifu Ayodele Spencer in our celebration with Asia Society for the Chinese New Year Festivities 
😎💪

#tigerclawkungfu #kungfu #onitsukatiger #socialenvy #tigerkoh #fightingarts… https://t.co/VfINIGxsZo",80908860,2020-02-02T16:39:21.000Z,01a9a39529b27f36,1,0,0,0,1224009420004384776,N/A
1224008566333485058,Continuing Lunar New Year celebration in Flushing.  Handing down the culture to my daughter  so proud of her. Happy New Year. https://t.co/RFBJg70JkR,1618903728,2020-02-02T16:35:57.000Z,00c39537733fa112,17,0,0,0,1224008566333485058,N/A
1224007621524373504,Chinese New Year of The Rat!! Love when friends visit!!! @ The Conservatory at the Bellagio https://t.co/zYvIDVGqey,20479167,2020-02-02T16:32:12.000Z,8fa6d7a33b83ef26,0,0,0,0,1224007621524373504,N/A
1224005374828740611,Chinese New Year celebrations taking place in Chinatown today with bright colors and music being played on every street corner - @wbznewsradio https://t.co/XmcwcYQj7W,181274475,2020-02-02T16:23:16.000Z,67b98f17fdcf20be,2,0,0,0,1224005374828740611,N/A
1224004819381186560,"恭喜發財
Great energy in our Asia Society Show with my disciple Sifu Greg Chew performing our Tiger Fork and Black Flower Leopard sets for the Chinese New Year Festivities 😎💪

#tigerclawkungfu #kungfu #onitsukatiger… https://t.co/vAI5GgZSVi",80908860,2020-02-02T16:21:04.000Z,01a9a39529b27f36,2,0,0,1,1224004819381186560,N/A
1224004070765219843,"The struggles of living in rural Maine... we have one place in town to get Chinese food. The people who own it are out of town for the lunar new year, which is fine! But it also means the next closest place to get Chinese is like... 40 minutes away. And I really want Chinese...",34112509,2020-02-02T16:18:06.000Z,463f5d9615d7d1be,11,0,2,0,1224004070765219843,N/A
1224021088763555846,Come out and attend the Chinese Lunar New Year in Chinatown Chicago. Starts at 1 pm see you there. https://t.co/lLFlDApl2m,1428669836,2020-02-02T17:25:43.000Z,1d9a5370a355ab0c,12,1,1,2,1224021088763555846,N/A
1224020629969653760,Lunar new year celebrations- wait for it it gets loud! #sanfrancisco @ Cajun House https://t.co/OPkKHjF1gP,35801506,2020-02-02T17:23:54.000Z,5a110d312052166f,0,0,0,0,1224020629969653760,N/A
1224018825479360515,Happy new year!!!🐀🐀🐀 https://t.co/klQBR2GMxc,32539316,2020-02-02T17:16:43.000Z,07d9e3d8c4888001,0,0,0,0,1224018825479360515,N/A
1224016520449286147,Happy New Year!! 🎉🎉 January was a rough draft!! 😊,325727308,2020-02-02T17:07:34.000Z,00b673715a35dfa7,0,0,0,0,1224016520449286147,N/A
1224044792008540163,Chinatown Lunar New Year parade just begun https://t.co/mseJRXjZMS,1428669836,2020-02-02T18:59:54.000Z,1d9a5370a355ab0c,13,1,1,0,1224044792008540163,N/A
1224042819683258368,This group of adoptees from China said it was important for them to come out to the Lunar New Year parade today to show unity and support. https://t.co/9ZFBK9ieIn,20067737,2020-02-02T18:52:04.000Z,1d9a5370a355ab0c,7,0,0,0,1224042819683258368,N/A
1224042658772987906,"This could be the best weather I've ever seen for a Lunar New Year parade in Chicago, and yet turn out is pretty sparse, possibly due to fears over the Coronavirus https://t.co/Auqcb8yV8b",20067737,2020-02-02T18:51:26.000Z,1d9a5370a355ab0c,8,0,1,8,1224042658772987906,N/A
1224041828049092609,Gene Lee gets the lion dancers ready for this year's Lunar New Year parade Southside Chinatown https://t.co/PBxFZCvRnb,20067737,2020-02-02T18:48:08.000Z,1d9a5370a355ab0c,3,0,0,0,1224041828049092609,N/A
1224040613659795456,@AustinYangGang is back to celebrate the Chinese Lunar New Year. @Verily_Grey @pinkbananalove @Zach_Sacher #YangGang #AustinYangGang https://t.co/1GzVikbnCb,821768349004824576,2020-02-02T18:43:18.000Z,07d9f4dab2081000,5,1,0,4,1224040613659795456,1117164741351419904
1224035899073343488,Mayor @chicagosmayor Lightfoot welcomes attendees to Lunar new year parade. https://t.co/WcijV7QGb2,20067737,2020-02-02T18:24:34.000Z,1d9a5370a355ab0c,3,0,0,0,1224035899073343488,N/A
1224034945611501569,Celebrating the Lunar New Year with Hyatt team API #inahyattworld #LunarNewYear @DevittPaul https://t.co/iLiuKEvyY6,733557697,2020-02-02T18:20:47.000Z,107c1ed705d4d000,1,0,0,0,1224034945611501569,N/A
1224032640136859651,Getting ready for the Lunar New Year festivities! @ChicagoYangGang #YangGang #Yang2020 https://t.co/DjQxQAA4xA,34824459,2020-02-02T18:11:37.000Z,07d9e3d8c4888001,8,0,0,1,1224032640136859651,N/A
1224032335667982336,😘❤️😘 Love Mickey’s and Minnie’s new year outfits! #disney #disneyland #disneycaliforniaadventure #lunarnewyear #chinesenewyear #chinese #celebration #instadisney #disneygram #happiestplaceonearth @ Downtown Disney… https://t.co/ynjZlijpUC,17504677,2020-02-02T18:10:24.000Z,0c2e6999105f8070,0,0,0,0,1224032335667982336,N/A
1224031383842107392,"Checked out the Chinese New Year festivities in the DTLA Chinatown yesterday. The bus routes were all screwed up because of the parade street closures, so we were late and missed the whole parade. But we enjoyed… https://t.co/yzZy3XvHl6",22817477,2020-02-02T18:06:37.000Z,3b77caf94bfc81fe,0,0,0,0,1224031383842107392,N/A
1224059445665239041,Thank you for coming out and celebrating Chinatown Lunar New Year. https://t.co/5B6fsrkO9k,1428669836,2020-02-02T19:58:08.000Z,1d9a5370a355ab0c,14,0,0,0,1224059445665239041,N/A
1224058904193175553,Kelly Marching band being awesome at this year’s Chinese New Year Parade @ThomasKelly_HS #chinesenewyearparade #KellyPRIDE #WhereUwant2b https://t.co/YYUbSeeabZ,1006231850409512960,2020-02-02T19:55:59.000Z,07d9e3d8c4888001,9,0,0,2,1224058904193175553,N/A
1224057838797934592,At a lunar new year themed cultural event in a museum courtyard. Just watched two dads almost throw down over something in the face painting line. Especially interesting with the white dad resorting to racial insults...at the Asian themed event,482697201,2020-02-02T19:51:45.000Z,0562e9e53cddf6ec,1,0,1,0,1224057838797934592,N/A
1224053271591079941,Lunar New Year https://t.co/2cByxAI3sm,61208377,2020-02-02T19:33:36.000Z,1d9a5370a355ab0c,0,0,1,0,1224053271591079941,N/A
1224052434164682754,"Happy Lunar New Year!! 
2020 - Year of the Rat 
Celebrations from VietLead’s 4th Annual Lunar New Year Winter Block Party in South Philly
@CBSPhilly https://t.co/ObpcupGLlV",2369037944,2020-02-02T19:30:16.000Z,e4a0d228eb6be76b,15,1,0,8,1224052434164682754,N/A
1224050019441041409,Ald. @AldPatDThompson greets Chinatown Lunar New Year parade #Chicago https://t.co/WwgWxF64i7,7642592,2020-02-02T19:20:41.000Z,07d9e3d8c4888001,0,0,0,0,1224050019441041409,N/A
1224048739305840640,Lunar new year parade underway! @nbcchicago https://t.co/6oO441Wl5e,978573830,2020-02-02T19:15:35.000Z,07d9e3d8c4888001,22,0,0,4,1224048739305840640,N/A
1224047005397389312,Great celebration of the Lunar New Year! Proud that @easternnazarene is a community sponsor in partnership with @qari1509 qariysc @ North Quincy High School https://t.co/8D3MwV1q7U,4876997885,2020-02-02T19:08:42.000Z,7948fec74f58e8cd,4,0,0,2,1224047005397389312,N/A
1224046837017055232,Chinese New Year parade #liondance https://t.co/eZJuJlr3YX,28706789,2020-02-02T19:08:02.000Z,23b637ed9809b68d,0,0,0,0,1224046837017055232,N/A
1224046241543327745,Happy Lunar New Year 🧧 everybody! https://t.co/qVo13SGbJY,1129901605443317760,2020-02-02T19:05:40.000Z,07d9e3d8c4888001,161,1,4,13,1224046241543327745,N/A
1224044981301731331,"Happy New Year! 🏮
.
#confetti #chinatown #nyc #neighborhood #happynewyear #color #magical #remnants #red #stairs #pretty #beautiful #day #selflove #timeout #goodvibes #fun @ Chinatown, Manhattan https://t.co/sa4bGg1Ee6",726399658390618113,2020-02-02T19:00:39.000Z,01a9a39529b27f36,0,0,0,0,1224044981301731331,N/A
1224074338925797376,"Lunar New Year signage at @unistudios 
#lunarnewyear #chinesenewyear #yearoftherat #citywalk #universalcitywalk #citywalkla #unistudios #universalstudios #universalstudioshollywood #universalcity #losangeles… https://t.co/MDcBbkOo7f",19679588,2020-02-02T20:57:19.000Z,3b77caf94bfc81fe,0,0,0,0,1224074338925797376,N/A
1224070576517500929,"Many Thanks to the family of Dimsum Cafe for sharing their good luck's! Happy Chinese New Year! ❤💰🧨🧧🍾❤ @ Las Vegas, Nevada https://t.co/cEShuwQwq0",95370424,2020-02-02T20:42:22.000Z,5c2b5e46ab891f07,0,0,0,0,1224070576517500929,N/A
1224067740232712193,"It’s another SHOW DAY — FREE PUBLIC PERFORMANCE, TODAY SUNDAY Feb 2nd at 1PM! 🎪🎭🐭💫 
Celebrate the Lunar New Year with Asian Story Theater’s brand-new show for families, MS. PAC-RAT. Lovely costumes, gravity-defying… https://t.co/tdEXiGYtKN",72768976,2020-02-02T20:31:06.000Z,a592bd6ceb1319f7,0,0,0,0,1224067740232712193,N/A
1224063808253112321,The @ChicagoYangGang at the Lunar New Year Parade! That's one BIG MATH hat! (Tag folks you know!) #YangGang #Yang2020 @IllinoisForYang @Il4Yang https://t.co/7iYlkhaLiD,34824459,2020-02-02T20:15:28.000Z,1d9a5370a355ab0c,164,8,4,54,1224063808253112321,N/A
1224062656216043521,kicking off the lunar new year of the rat at the betty ann ong rec center! https://t.co/rY9Q1XqNlr,399121512,2020-02-02T20:10:53.000Z,07d9e0245c081002,5,0,0,0,1224062656216043521,N/A
1224062418885795846,Chicagoans have a greater chance of catching a flu or cold on a crowded train car than the coronavirus at the  Lunar New year parade. Yet many people seemed to stay away. Boy I can't wait to get off this train. https://t.co/Rg7R516dPd,20067737,2020-02-02T20:09:57.000Z,1d9a5370a355ab0c,12,0,0,1,1224062418885795846,N/A
1224089926616190978,"Happy Lunar New Year, Year of the Rat 4718. https://t.co/BKvYAH4FBo",1428669836,2020-02-02T21:59:15.000Z,1d9a5370a355ab0c,8,0,1,2,1224089926616190978,N/A
1224089009938296832,I have decided that every time @Excision starts his new tour and visuals that it’s the New Years of raging and raving. So in that happy New Year and big shoutout to my head banging brother @J0N0CAMP0 for raging🤪🦖 https://t.co/gSdOhVPhzF,701601197937930240,2020-02-02T21:55:37.000Z,002ccc2b715b1ba7,24,0,1,2,1224089009938296832,N/A
1224088574183821312,"Lafayette Square #gener2020 #holidays #travel #washingtonpost #igcatviatgers #igers @ Washington, D.C. https://t.co/TQq6FA3GgB",302675672,2020-02-02T21:53:53.000Z,01fbe706f872cb32,0,0,0,0,1224088574183821312,N/A
1224087543886512131,What do I love about Chicago? The people! What great weather for the Chinatown Lunar New Year Parade! #thepeoplechoice #boykinforcircuitcourtclerk https://t.co/Tsz2D5Mao5,1887978672,2020-02-02T21:49:47.000Z,1d9a5370a355ab0c,2,0,0,0,1224087543886512131,N/A
1224079192033095682,Celebrating the Year of the Rat 🐭 at the Asian Lunar New Year Festival 🏮Wishing you could join? It's not too late to make your way down to the #bowersmuseum 😊 The fun continues until 3:30pm but hurry in if you want a free egg roll 😉 #freefestival #bowersfestival #lunarnewyear https://t.co/NNDYMAB2Te,33950355,2020-02-02T21:16:36.000Z,0562e9e53cddf6ec,4,0,1,1,1224079192033095682,N/A
1224075592754176010,Lunar New Year celebration at Nashi! #wegotoutofthehouse #dothethingsyoulove #cider #bento @ Nashi Orchards https://t.co/HkepjvBelD,59015166,2020-02-02T21:02:18.000Z,bc3a38d3d5999b4b,0,0,0,0,1224075592754176010,N/A
1224103781056630786,"Did you know that you can support your local CMNH and grab some dinner at the same time?!? 

In celebration of Chinese New Year, head on over to your local Panda Express, grab a family meal, and make a donation to… https://t.co/iNTF6TXvUq",3065392308,2020-02-02T22:54:18.000Z,2438e517cb050ced,1,0,0,0,1224103781056630786,N/A
